Record Length,2.500000e+03,,  -0.000000296000, -10.00000,
Sample Interval,2.000000e-10,,  -0.000000295800, -10.00000,
Trigger Point,1.480000000000e+03,,  -0.000000295600, -10.00000,
,,,  -0.000000295400, -10.00000,
,,,  -0.000000295200, -10.00000,
,,,  -0.000000295000, -10.00000,
Source,CH1,,  -0.000000294800, -10.20000,
Vertical Units,V,,  -0.000000294600, -10.20000,
Vertical Scale,5.000000e+00,,  -0.000000294400, -10.40000,
Vertical Offset,0.000000e+00,,  -0.000000294200, -10.40000,
Horizontal Units,s,,  -0.000000294000, -10.40000,
Horizontal Scale,5.000000e-08,,  -0.000000293800, -10.60000,
Pt Fmt,Y,,  -0.000000293600, -10.60000,
Yzero,0.000000e+00,,  -0.000000293400, -10.60000,
Probe Atten,1.000000e+03,,  -0.000000293200, -10.60000,
Model Number,TDS1001B,,  -0.000000293000, -10.60000,
Serial Number,C051164,,  -0.000000292800, -10.60000,
Firmware Version,FV:v22.01,,  -0.000000292600, -10.80000,
,,,-00.000000292400, -10.80000,
,,,-00.000000292200, -10.60000,
,,,-00.000000292000, -10.60000,
,,,-00.000000291800, -10.60000,
,,,-00.000000291600, -10.60000,
,,,-00.000000291400, -10.60000,
,,,-00.000000291200, -10.60000,
,,,-00.000000291000, -10.40000,
,,,-00.000000290800, -10.40000,
,,,-00.000000290600, -10.40000,
,,,-00.000000290400, -10.40000,
,,,-00.000000290200, -10.40000,
,,,-00.000000290000, -10.40000,
,,,-00.000000289800, -10.40000,
,,,-00.000000289600, -10.40000,
,,,-00.000000289400, -10.40000,
,,,-00.000000289200, -10.40000,
,,,-00.000000289000, -10.20000,
,,,-00.000000288800, -10.20000,
,,,-00.000000288600, -10.00000,
,,,-00.000000288400, -10.00000,
,,,-00.000000288200, -10.00000,
,,,-00.000000288000,  -9.80000,
,,,-00.000000287800,  -9.80000,
,,,-00.000000287600, -10.00000,
,,,-00.000000287400, -10.00000,
,,,-00.000000287200, -10.00000,
,,,-00.000000287000, -10.00000,
,,,-00.000000286800, -10.00000,
,,,-00.000000286600, -10.20000,
,,,-00.000000286400, -10.20000,
,,,-00.000000286200, -10.00000,
,,,-00.000000286000, -10.00000,
,,,-00.000000285800, -10.00000,
,,,-00.000000285600, -10.00000,
,,,-00.000000285400, -10.00000,
,,,-00.000000285200, -10.00000,
,,,-00.000000285000,  -9.80000,
,,,-00.000000284800,  -9.80000,
,,,-00.000000284600,  -9.80000,
,,,-00.000000284400,  -9.80000,
,,,-00.000000284200,  -9.80000,
,,,-00.000000284000,  -9.80000,
,,,-00.000000283800,  -9.80000,
,,,-00.000000283600,  -9.80000,
,,,-00.000000283400,  -9.80000,
,,,-00.000000283200,  -9.80000,
,,,-00.000000283000,  -9.60000,
,,,-00.000000282800,  -9.60000,
,,,-00.000000282600,  -9.60000,
,,,-00.000000282400,  -9.60000,
,,,-00.000000282200,  -9.60000,
